"x","y","z"
12.3636363636364,22.6666666666667,-6.6743887375531
12.4727272727273,22.6666666666667,-6.90205776381125
12.5818181818182,22.6666666666667,-7.13028608659501
12.6909090909091,22.6666666666667,-7.35888727372918
12.8,22.6666666666667,-7.58767489303856
2,34,4.6127897126996
2.10909090909091,34,4.16553445272653
2.21818181818182,34,3.72084153114599
2.32727272727273,34,3.28127328635052
2.43636363636364,34,2.84939205673263
2.54545454545455,34,2.42776018068488
2.65454545454545,34,2.01893999659978
2.76363636363636,34,1.62549384286986
2.87272727272727,34,1.24998405788767
2.98181818181818,34,0.894972980045732
3.09090909090909,34,0.563022947736573
3.2,34,0.256696299352726
3.30909090909091,34,-0.0214446267132739
3.41818181818182,34,-0.268837492068898
3.52727272727273,34,-0.482919958321616
3.63636363636364,34,-0.661541039772615
3.74545454545455,34,-0.805672588762843
3.85454545454545,34,-0.917719145269972
3.96363636363636,34,-1.00009274585817
4.07272727272727,34,-1.05520542709158
4.18181818181818,34,-1.08546922553438
4.29090909090909,34,-1.09329617775072
4.4,34,-1.08109832030475
4.50909090909091,34,-1.05128768976065
4.61818181818182,34,-1.00627632268257
4.72727272727273,34,-0.948476255634663
4.83636363636364,34,-0.880299525181097
4.94545454545455,34,-0.804158167886028
5.05454545454545,34,-0.722464220313617
5.16363636363636,34,-0.637573835070396
5.27272727272727,34,-0.550949184367853
5.38181818181818,34,-0.463333443609869
5.49090909090909,34,-0.375449422326559
5.6,34,-0.288019930048032
5.70909090909091,34,-0.201767776304399
5.81818181818182,34,-0.117415770625774
5.92727272727273,34,-0.0356867225422679
6.03636363636364,34,0.0426965584160085
6.14545454545455,34,0.117011262718942
6.25454545454545,34,0.186534580836422
6.36363636363636,34,0.250543703238337
6.47272727272727,34,0.308315820394574
6.58181818181818,34,0.359128122775022
6.69090909090909,34,0.40225780084957
6.8,34,0.436982045088106
6.90909090909091,34,0.462726175559069
7.01818181818182,34,0.479508030725112
7.12727272727273,34,0.487493578647435
7.23636363636364,34,0.48684878738724
7.34545454545455,34,0.47773962500573
7.45454545454546,34,0.460332059564108
7.56363636363636,34,0.434792059123575
7.67272727272727,34,0.401285591745334
7.78181818181818,34,0.359978625490587
7.89090909090909,34,0.311037128420536
8,34,0.254627068596384
8.10909090909091,34,0.190914414079333
8.21818181818182,34,0.120065132930584
8.32727272727273,34,0.0422451932113412
8.43636363636364,34,-0.042379437017194
8.54545454545455,34,-0.133642789693821
8.65454545454546,34,-0.231378896757333
8.76363636363637,34,-0.335421790146533
8.87272727272727,34,-0.445605501800214
8.98181818181818,34,-0.561764063657178
9.09090909090909,34,-0.68373150765622
9.2,34,-0.811341865736138
9.30909090909091,34,-0.944429169835732
9.41818181818182,34,-1.0828274518938
