deployment_id,image_filename,total_butterflies,butterflies_direct_sun,timestamp,day_id,AR_start,temperature,Observer,view_id,wind_mean,wind_max_gust,wind_sd,gust_differential_mean,cumulative_wind,time_above_threshold,proportion_butterflies_direct_sun
SC1,SC1_20231118063002.JPG,56,0,2023-11-18T06:30:02Z,SC1-20231118,TRUE,16,Skyler,NA,2.3433333333333333,4.7,0.3738737877886097,0.95,70.30000000000001,24,0
SC1,SC1_20231118070001.JPG,33,0,2023-11-18T07:00:01Z,SC1-20231118,FALSE,17,Skyler,NA,2.3433333333333333,4.7,0.3738737877886097,0.95,70.30000000000001,24,0
SC1,SC1_20231118073001.JPG,44,0,2023-11-18T07:30:01Z,SC1-20231118,FALSE,16,Skyler,NA,2.6133333333333333,5.1,0.3093188660905445,0.96,78.39999999999999,29,0
SC1,SC1_20231118080001.JPG,55,0,2023-11-18T08:00:01Z,SC1-20231118,FALSE,17,Skyler,NA,2.4466666666666668,4.7,0.39193008994245243,0.9033333333333332,73.39999999999999,26,0
SC1,SC1_20231118083001.JPG,51,0,2023-11-18T08:30:01Z,SC1-20231118,FALSE,16,Skyler,NA,2.21,4.1,0.3735662245679218,0.8699999999999999,66.30000000000001,20,0
SC1,SC1_20231118090001.JPG,42,0,2023-11-18T09:00:01Z,SC1-20231118,FALSE,17,Skyler,NA,2.0433333333333334,4.1,0.4336559365030851,0.8233333333333333,61.3,14,0
SC1,SC1_20231118093001.JPG,48,0,2023-11-18T09:30:01Z,SC1-20231118,FALSE,17,Skyler,NA,2.1266666666666665,4.3,0.4025207926377805,0.9766666666666667,63.79999999999998,18,0
SC1,SC1_20231118100001.JPG,46,0,2023-11-18T10:00:01Z,SC1-20231118,FALSE,17,Skyler,NA,2.4899999999999998,4.3,0.39159268071071873,0.99,74.69999999999999,26,0
SC1,SC1_20231118103001.JPG,46,0,2023-11-18T10:30:01Z,SC1-20231118,FALSE,17,Skyler,NA,2.19,4.3,0.3977089561389125,0.8333333333333334,65.69999999999999,19,0
SC1,SC1_20231118110001.JPG,56,0,2023-11-18T11:00:01Z,SC1-20231118,FALSE,18,Skyler,NA,2.48,4.5,0.40547970738798794,0.96,74.39999999999999,28,0
SC1,SC1_20231118113001.JPG,40,0,2023-11-18T11:30:01Z,SC1-20231118,FALSE,18,Skyler,NA,2.372413793103448,4.9,0.47199920681239194,0.9689655172413794,68.8,23,0
SC1,SC1_20231118120001.JPG,47,0,2023-11-18T12:00:01Z,SC1-20231118,FALSE,17,Skyler,NA,2.3466666666666667,4.3,0.4554144253870036,0.9666666666666666,70.4,25,0
SC1,SC1_20231118123001.JPG,44,0,2023-11-18T12:30:01Z,SC1-20231118,FALSE,18,Skyler,NA,2.1566666666666667,3.8,0.48685006778858225,0.8133333333333334,64.7,17,0
SC1,SC1_20231118130001.JPG,28,0,2023-11-18T13:00:01Z,SC1-20231118,FALSE,18,Skyler,NA,2.046666666666667,3.8,0.4584331134857405,0.8366666666666667,61.39999999999999,15,0
SC1,SC1_20231118133000.JPG,45,0,2023-11-18T13:30:00Z,SC1-20231118,FALSE,17,Skyler,NA,1.8833333333333333,3.4,0.43792877182870993,0.7166666666666667,56.500000000000014,11,0
SC1,SC1_20231118140001.JPG,41,0,2023-11-18T14:00:01Z,SC1-20231118,FALSE,17,Skyler,NA,1.6566666666666667,3.7,0.3847823687025795,0.6933333333333334,49.7,5,0
SC1,SC1_20231118143001.JPG,42,0,2023-11-18T14:30:01Z,SC1-20231118,FALSE,17,Skyler,NA,1.8333333333333333,3.8,0.4858929450228605,0.8033333333333333,55,9,0
SC1,SC1_20231118150001.JPG,3,0,2023-11-18T15:00:01Z,SC1-20231118,FALSE,17,Skyler,NA,2.16,4.3,0.4545554857827286,0.8500000000000001,64.8,17,0
SC1,SC1_20231118153001.JPG,21,0,2023-11-18T15:30:01Z,SC1-20231118,FALSE,15,Skyler,NA,2.46,4.9,0.30693141994869816,0.8766666666666667,73.8,29,0
SC1,SC1_20231118160001.JPG,16,0,2023-11-18T16:00:01Z,SC1-20231118,FALSE,16,Skyler,NA,2.3133333333333335,4.3,0.4066120181860508,0.8799999999999999,69.4,21,0
SC1,SC1_20231118163001.JPG,22,0,2023-11-18T16:30:01Z,SC1-20231118,FALSE,15,Skyler,NA,2.1466666666666665,4.5,0.4248596793371157,0.86,64.39999999999999,17,0
SC1,SC1_20231118170001.JPG,23,0,2023-11-18T17:00:01Z,SC1-20231118,FALSE,15,Skyler,NA,1.55,3.8,0.4804810807571067,0.8133333333333334,46.49999999999999,5,0
SC1,SC1_20231119063001.JPG,11,0,2023-11-19T06:30:01Z,SC1-20231119,TRUE,13,Skyler,NA,0,0,0,0,0,0,0
SC1,SC1_20231119070001.JPG,14,0,2023-11-19T07:00:01Z,SC1-20231119,FALSE,12,Skyler,NA,0,0,0,0,0,0,0
SC1,SC1_20231119073001.JPG,21,0,2023-11-19T07:30:01Z,SC1-20231119,FALSE,11,Skyler,NA,0.036666666666666674,0.7,0.08899179866642239,0.06333333333333335,1.1,0,0
SC1,SC1_20231119080001.JPG,13,3,2023-11-19T08:00:01Z,SC1-20231119,FALSE,12,Skyler,NA,0.07666666666666666,0.9,0.15013403972802924,0.17,2.3,0,0.23076923076923078
SC1,SC1_20231119083001.JPG,12,0,2023-11-19T08:30:01Z,SC1-20231119,FALSE,12,Skyler,NA,0.02,0.9,0.0761124395107388,0.07,0.6,0,0
SC1,SC1_20231119090001.JPG,21,0,2023-11-19T09:00:01Z,SC1-20231119,FALSE,13,Skyler,NA,0.03333333333333334,0.7,0.08022955570857543,0.11333333333333334,0.9999999999999999,0,0
SC1,SC1_20231119093001.JPG,19,0,2023-11-19T09:30:01Z,SC1-20231119,FALSE,13,Skyler,NA,0.31333333333333335,1.6,0.27384029240987606,0.31333333333333335,9.399999999999999,0,0
SC1,SC1_20231119100001.JPG,14,0,2023-11-19T10:00:01Z,SC1-20231119,FALSE,14,Skyler,NA,0.27666666666666667,1.3,0.23879486700041758,0.35,8.3,0,0
SC1,SC1_20231119103001.JPG,10,0,2023-11-19T10:30:01Z,SC1-20231119,FALSE,14,Skyler,NA,0.63,2,0.2680066906009933,0.4866666666666667,18.9,0,0
SC1,SC1_20231119110001.JPG,9,2,2023-11-19T11:00:01Z,SC1-20231119,FALSE,16,Skyler,NA,0.49333333333333335,1.8,0.26383554613110577,0.43,14.800000000000004,0,0.2222222222222222
SC1,SC1_20231119113001.JPG,8,0,2023-11-19T11:30:01Z,SC1-20231119,FALSE,16,Skyler,NA,0.37,2,0.2575079509987725,0.5633333333333334,11.1,0,0
SC1,SC1_20231119120001.JPG,7,0,2023-11-19T12:00:01Z,SC1-20231119,FALSE,16,Skyler,NA,0.27,1.3,0.23657032197927802,0.4433333333333333,8.1,0,0
SC1,SC1_20231119123001.JPG,6,0,2023-11-19T12:30:01Z,SC1-20231119,FALSE,17,Skyler,NA,0.6433333333333333,2,0.2775301578310853,0.5800000000000001,19.300000000000004,0,0
SC1,SC1_20231119130001.JPG,4,0,2023-11-19T13:00:01Z,SC1-20231119,FALSE,17,Skyler,NA,0.5733333333333334,1.8,0.29587198225762695,0.5700000000000001,17.2,0,0
SC1,SC1_20231119133001.JPG,4,0,2023-11-19T13:30:01Z,SC1-20231119,FALSE,17,Skyler,NA,0.23,1.8,0.2781093806152661,0.43666666666666665,6.8999999999999995,0,0
SC1,SC1_20231119140001.JPG,0,0,2023-11-19T14:00:01Z,SC1-20231119,FALSE,18,Skyler,NA,0.45,1.6,0.28008619362986986,0.41000000000000003,13.499999999999998,0,0
SC1,SC1_20231119143001.JPG,1,0,2023-11-19T14:30:01Z,SC1-20231119,FALSE,17,Skyler,NA,0.6433333333333333,1.8,0.27503395819592813,0.3933333333333333,19.3,0,0
SC1,SC1_20231119150001.JPG,0,0,2023-11-19T15:00:01Z,SC1-20231119,FALSE,17,Skyler,NA,0.8533333333333334,2.2,0.28855565809058736,0.6366666666666667,25.6,0,0
SC1,SC1_20231119153001.JPG,0,0,2023-11-19T15:30:01Z,SC1-20231119,FALSE,16,Skyler,NA,1.1066666666666667,2.8,0.46972723804450556,0.5366666666666667,33.2,0,0
SC1,SC1_20231119160001.JPG,2,0,2023-11-19T16:00:01Z,SC1-20231119,FALSE,21,Skyler,NA,1.3233333333333333,2.8,0.3318530349139649,0.8333333333333334,39.70000000000001,0,0
SC1,SC1_20231119163001.JPG,3,0,2023-11-19T16:30:01Z,SC1-20231119,FALSE,16,Skyler,NA,0.9566666666666667,3.4,0.43365593650308515,0.8933333333333333,28.700000000000003,0,0
SC1,SC1_20231119170001.JPG,2,0,2023-11-19T17:00:01Z,SC1-20231119,FALSE,15,Skyler,NA,0.89,2.4,0.28809720581775866,0.8766666666666667,26.700000000000003,0,0
SC1,SC1_20231120063001.JPG,5,0,2023-11-20T06:30:01Z,SC1-20231120,TRUE,9,Skyler,NA,1.1433333333333333,3,0.33392476267332555,0.6833333333333333,34.300000000000004,0,0
SC1,SC1_20231120070001.JPG,4,0,2023-11-20T07:00:01Z,SC1-20231120,FALSE,9,Skyler,NA,1.1433333333333333,3,0.33392476267332555,0.6833333333333333,34.300000000000004,0,0
SC1,SC1_20231120073002.JPG,3,0,2023-11-20T07:30:02Z,SC1-20231120,FALSE,8,Skyler,NA,0.94,2.6,0.606630035524124,0.5366666666666667,28.200000000000006,0,0
SC1,SC1_20231120080001.JPG,2,2,2023-11-20T08:00:01Z,SC1-20231120,FALSE,10,Skyler,NA,0.9,2.2,0.4354941703556927,0.67,27.000000000000004,0,1
SC1,SC1_20231120083001.JPG,3,0,2023-11-20T08:30:01Z,SC1-20231120,FALSE,12,Skyler,NA,0.5633333333333334,2.2,0.41062050046520915,0.6733333333333333,16.9,0,0
SC1,SC1_20231120090001.JPG,3,0,2023-11-20T09:00:01Z,SC1-20231120,FALSE,13,Skyler,NA,1.1533333333333333,3.7,0.8414819986327626,0.7266666666666667,34.6,4,0
SC1,SC1_20231120093001.JPG,4,0,2023-11-20T09:30:01Z,SC1-20231120,FALSE,14,Skyler,NA,1.8666666666666667,3.2,0.22793425145972637,0.7799999999999999,56.00000000000001,9,0
SC1,SC1_20231120100001.JPG,5,0,2023-11-20T10:00:01Z,SC1-20231120,FALSE,15,Skyler,NA,1.2533333333333334,3.4,0.45993502789530766,0.6033333333333334,37.59999999999999,1,0
SC1,SC1_20231120103001.JPG,3,0,2023-11-20T10:30:01Z,SC1-20231120,FALSE,16,Skyler,NA,0.3433333333333333,1.8,0.30589984086899774,0.2833333333333333,10.299999999999997,0,0
SC1,SC1_20231120110001.JPG,5,0,2023-11-20T11:00:01Z,SC1-20231120,FALSE,17,Skyler,NA,0.32666666666666666,2.4,0.48061263585878233,0.2333333333333333,9.8,0,0
SC1,SC1_20231120113001.JPG,2,0,2023-11-20T11:30:01Z,SC1-20231120,FALSE,18,Skyler,NA,1.7,3,0.2639226636986546,0.6733333333333333,51.00000000000001,2,0
SC1,SC1_20231120120001.JPG,2,0,2023-11-20T12:00:01Z,SC1-20231120,FALSE,19,Skyler,NA,1.68,3.7,0.2998850354431821,0.8166666666666667,50.400000000000006,5,0
SC1,SC1_20231120123001.JPG,2,0,2023-11-20T12:30:01Z,SC1-20231120,FALSE,20,Skyler,NA,1.3933333333333333,2.8,0.17991057804352145,0.75,41.800000000000004,0,0
SC1,SC1_20231120130001.JPG,1,1,2023-11-20T13:00:01Z,SC1-20231120,FALSE,20,Skyler,NA,0.8633333333333334,2.8,0.376447398288474,0.5066666666666667,25.900000000000006,0,1
SC1,SC1_20231120133001.JPG,0,0,2023-11-20T13:30:01Z,SC1-20231120,FALSE,19,Skyler,NA,0.6033333333333333,1.3,0.13767361035618172,0.30333333333333334,18.099999999999998,0,0
SC1,SC1_20231120140001.JPG,0,0,2023-11-20T14:00:01Z,SC1-20231120,FALSE,18,Skyler,NA,0.3766666666666666,2,0.3616850728935644,0.14333333333333334,11.3,0,0
SC1,SC1_20231120143001.JPG,0,0,2023-11-20T14:30:01Z,SC1-20231120,FALSE,18,Skyler,NA,1.0766666666666667,2.2,0.2473073382255971,0.47000000000000003,32.300000000000004,0,0
SC1,SC1_20231120150001.JPG,0,0,2023-11-20T15:00:01Z,SC1-20231120,FALSE,16,Skyler,NA,0.5758620689655173,1.8,0.2898955137062233,0.36896551724137927,16.700000000000003,0,0
SC1,SC1_20231120153001.JPG,0,0,2023-11-20T15:30:01Z,SC1-20231120,FALSE,15,Skyler,NA,0.2533333333333333,1.6,0.3070811791281136,0.20333333333333337,7.6,0,0
SC1,SC1_20231120160001.JPG,0,0,2023-11-20T16:00:01Z,SC1-20231120,FALSE,15,Skyler,NA,0.7,2.2,0.44178322036164236,0.3933333333333333,21,0,0
SC1,SC1_20231120163001.JPG,0,0,2023-11-20T16:30:01Z,SC1-20231120,FALSE,15,Skyler,NA,0.79,1.6,0.14936647825930088,0.39666666666666667,23.700000000000003,0,0
SC1,SC1_20231120170001.JPG,0,0,2023-11-20T17:00:01Z,SC1-20231120,FALSE,13,Skyler,NA,0.6166666666666667,1.6,0.14641305136221772,0.35333333333333333,18.5,0,0
SC12,SC12_20240127130001.JPG,13,0,2024-01-27T13:00:01Z,SC12-20240127,TRUE,22,Vincent,NA,0.7633333333333333,1.3,0.2882567501776645,0.20666666666666664,22.9,0,0
SC12,SC12_20240127133002.JPG,14,0,2024-01-27T13:30:02Z,SC12-20240127,FALSE,21,Vincent,NA,0.7633333333333333,1.3,0.2882567501776645,0.20666666666666664,22.9,0,0
SC12,SC12_20240127140001.JPG,14,0,2024-01-27T14:00:01Z,SC12-20240127,FALSE,18,Vincent,NA,0.77,1.3,0.34556300887602,0.18333333333333332,23.1,0,0
SC12,SC12_20240127143001.JPG,5,0,2024-01-27T14:30:01Z,SC12-20240127,FALSE,20,Vincent,NA,0.9266666666666667,1.3,0.1257620449659713,0.25999999999999995,27.800000000000004,0,0
SC12,SC12_20240127150001.JPG,5,0,2024-01-27T15:00:01Z,SC12-20240127,FALSE,19,Vincent,NA,0.7933333333333333,1.3,0.16174337556830537,0.25999999999999995,23.800000000000008,0,0
SC12,SC12_20240127153000.JPG,23,0,2024-01-27T15:30:00Z,SC12-20240127,FALSE,18,Vincent,NA,0.87,1.3,0.15120207989811932,0.21333333333333332,26.099999999999994,0,0
SC12,SC12_20240127160001.JPG,26,0,2024-01-27T16:00:01Z,SC12-20240127,FALSE,19,Vincent,NA,0.6233333333333333,1.2,0.27377732372953345,0.16999999999999998,18.700000000000006,0,0
SC12,SC12_20240127163001.JPG,48,0,2024-01-27T16:30:01Z,SC12-20240127,FALSE,18,Vincent,NA,0.5533333333333333,0.9,0.1166584561971349,0.12666666666666665,16.599999999999998,0,0
SC12,SC12_20240127170001.JPG,49,0,2024-01-27T17:00:01Z,SC12-20240127,FALSE,17,Vincent,NA,0.1733333333333333,0.7,0.21644993581113328,0.03666666666666667,5.199999999999999,0,0
SC12,SC12_20240127173001.JPG,39,0,2024-01-27T17:30:01Z,SC12-20240127,FALSE,16,Vincent,NA,0,0,0,0,0,0,0
SC12,SC12_20240128070001.JPG,28,0,2024-01-28T07:00:01Z,SC12-20240128,TRUE,15,Vincent,NA,1.0233333333333334,1.3,0.06260623155792927,0.22666666666666663,30.700000000000006,0,0
SC12,SC12_20240128073000.JPG,37,0,2024-01-28T07:30:00Z,SC12-20240128,FALSE,15,Vincent,NA,1.0266666666666666,1.3,0.06396838299494924,0.2233333333333333,30.800000000000004,0,0
SC12,SC12_20240128080001.JPG,19,5,2024-01-28T08:00:01Z,SC12-20240128,FALSE,15,Vincent,NA,0.9766666666666667,1.6,0.12228664272317623,0.27999999999999997,29.300000000000004,0,0.2631578947368421
SC12,SC12_20240128083001.JPG,6,6,2024-01-28T08:30:01Z,SC12-20240128,FALSE,16,Vincent,NA,1.2233333333333334,2,0.10726484571581119,0.3733333333333334,36.7,0,1
SC12,SC12_20240128090001.JPG,6,6,2024-01-28T09:00:01Z,SC12-20240128,FALSE,17,Vincent,NA,0.8733333333333333,1.6,0.17005746155310292,0.22666666666666663,26.200000000000006,0,1
SC12,SC12_20240128093001.JPG,6,6,2024-01-28T09:30:01Z,SC12-20240128,FALSE,19,Vincent,NA,0.88,1.3,0.08866830868758713,0.2533333333333333,26.4,0,1
SC12,SC12_20240128100001.JPG,15,15,2024-01-28T10:00:01Z,SC12-20240128,FALSE,20,Vincent,NA,0.7733333333333333,1.3,0.1700574615531028,0.26333333333333325,23.2,0,1
SC12,SC12_20240128103001.JPG,5,5,2024-01-28T10:30:01Z,SC12-20240128,FALSE,21,Vincent,NA,1.09,1.6,0.07119666788018508,0.23666666666666666,32.70000000000001,0,1
SC12,SC12_20240128110001.JPG,3,3,2024-01-28T11:00:01Z,SC12-20240128,FALSE,22,Vincent,NA,1.1933333333333334,2.2,0.11121068335350712,0.31000000000000005,35.8,0,1
SC12,SC12_20240128113001.JPG,0,0,2024-01-28T11:30:01Z,SC12-20240128,FALSE,23,Vincent,NA,1.48,2.4,0.20744754218505626,0.41333333333333344,44.4,0,0
SC12,SC12_20240128120001.JPG,0,0,2024-01-28T12:00:01Z,SC12-20240128,FALSE,23,Vincent,NA,1.04,1.8,0.12205143065174587,0.2633333333333333,31.199999999999996,0,0
SC12,SC12_20240128123001.JPG,0,0,2024-01-28T12:30:01Z,SC12-20240128,FALSE,25,Vincent,NA,0.9433333333333334,1.6,0.10400044208570934,0.2533333333333333,28.29999999999999,0,0
SC12,SC12_20240128130001.JPG,0,0,2024-01-28T13:00:01Z,SC12-20240128,FALSE,26,Vincent,NA,1.0206896551724138,1.6,0.08610338613230191,0.2655172413793103,29.600000000000012,0,0
SC12,SC12_20240128133001.JPG,0,0,2024-01-28T13:30:01Z,SC12-20240128,FALSE,25,Vincent,NA,1.0933333333333333,1.6,0.0784915252764901,0.21000000000000002,32.800000000000004,0,0
SC12,SC12_20240128140001.JPG,0,0,2024-01-28T14:00:01Z,SC12-20240128,FALSE,26,Vincent,NA,1.12,2.2,0.09965457582448796,0.3066666666666667,33.60000000000001,0,0
SC12,SC12_20240128143001.JPG,1,1,2024-01-28T14:30:01Z,SC12-20240128,FALSE,29,Vincent,NA,1.1433333333333333,2.2,0.13308885632599338,0.27,34.300000000000004,0,1
SC12,SC12_20240128150001.JPG,0,0,2024-01-28T15:00:01Z,SC12-20240128,FALSE,28,Vincent,NA,1.1,1.6,0.09826073688810348,0.2366666666666667,33.00000000000001,0,0
SC12,SC12_20240128153001.JPG,0,0,2024-01-28T15:30:01Z,SC12-20240128,FALSE,21,Vincent,NA,1.0733333333333335,1.3,0.07396799556440672,0.21,32.20000000000001,0,0
SC12,SC12_20240128160001.JPG,0,0,2024-01-28T16:00:01Z,SC12-20240128,FALSE,19,Vincent,NA,0.9733333333333334,1.3,0.07396799556440672,0.2633333333333333,29.199999999999996,0,0
SC12,SC12_20240128163001.JPG,4,0,2024-01-28T16:30:01Z,SC12-20240128,FALSE,18,Vincent,NA,0.5833333333333334,1.3,0.4052103185986884,0.21666666666666665,17.500000000000004,0,0
SC12,SC12_20240128170001.JPG,6,2,2024-01-28T17:00:01Z,SC12-20240128,FALSE,17,Vincent,NA,0,0,0,0,0,0,0.3333333333333333
SC12,SC12_20240128173001.JPG,23,0,2024-01-28T17:30:01Z,SC12-20240128,FALSE,16,Vincent,NA,0,0,0,0,0,0,0
SC12,SC12_20240129070001.JPG,15,0,2024-01-29T07:00:01Z,SC12-20240129,TRUE,12,Vincent,NA,1.34,2.4,0.13544307876819286,0.51,40.20000000000001,0,0
SC12,SC12_20240129073001.JPG,15,0,2024-01-29T07:30:01Z,SC12-20240129,FALSE,12,Vincent,NA,1.34,2.4,0.13544307876819286,0.51,40.20000000000001,0,0
SC12,SC12_20240129080001.JPG,15,13,2024-01-29T08:00:01Z,SC12-20240129,FALSE,12,Vincent,NA,1.4733333333333334,2.4,0.14840144374549438,0.5266666666666667,44.2,0,0.8666666666666667
SC12,SC12_20240129083001.JPG,13,10,2024-01-29T08:30:01Z,SC12-20240129,FALSE,14,Vincent,NA,1.6366666666666667,2.6,0.2341283664019014,0.5366666666666667,49.1,1,0.7692307692307693
SC12,SC12_20240129090001.JPG,14,14,2024-01-29T09:00:01Z,SC12-20240129,FALSE,15,Vincent,NA,1.78,2.6,0.16484057083468084,0.56,53.4,0,1
SC12,SC12_20240129093001.JPG,13,13,2024-01-29T09:30:01Z,SC12-20240129,FALSE,17,Vincent,NA,1.8599999999999999,2.6,0.15668989800855396,0.4866666666666667,55.79999999999999,2,1
SC12,SC12_20240129100001.JPG,4,4,2024-01-29T10:00:01Z,SC12-20240129,FALSE,19,Vincent,NA,2.0166666666666666,2.6,0.08339078479367945,0.4033333333333333,60.50000000000001,12,1
SC12,SC12_20240129103001.JPG,13,13,2024-01-29T10:30:01Z,SC12-20240129,FALSE,18,Vincent,NA,1.6966666666666665,2.6,0.218905322525253,0.43000000000000005,50.90000000000001,1,1
SC12,SC12_20240129110001.JPG,3,3,2024-01-29T11:00:01Z,SC12-20240129,FALSE,18,Vincent,NA,1.26,2,0.13796551293211168,0.2266666666666667,37.800000000000004,0,1
SC12,SC12_20240129113001.JPG,4,4,2024-01-29T11:30:01Z,SC12-20240129,FALSE,18,Vincent,NA,0.7266666666666667,1.3,0.28397830579274813,0.2533333333333333,21.799999999999997,0,1
SC12,SC12_20240129120001.JPG,13,13,2024-01-29T12:00:01Z,SC12-20240129,FALSE,19,Vincent,NA,0.9066666666666667,1.8,0.19640446187314115,0.23666666666666666,27.2,0,1
SC12,SC12_20240129123001.JPG,3,3,2024-01-29T12:30:01Z,SC12-20240129,FALSE,20,Vincent,NA,1.0066666666666666,1.3,0.11426929274467318,0.2233333333333333,30.200000000000003,0,1
SC12,SC12_20240129130001.JPG,2,1,2024-01-29T13:00:01Z,SC12-20240129,FALSE,20,Vincent,NA,0.61,1.3,0.2720927833637281,0.16666666666666666,18.299999999999994,0,0.5
SC12,SC12_20240129133001.JPG,0,0,2024-01-29T13:30:01Z,SC12-20240129,FALSE,19,Vincent,NA,0.56,1.6,0.2978080844644984,0.25666666666666665,16.799999999999997,0,0
SC12,SC12_20240129140001.JPG,4,2,2024-01-29T14:00:01Z,SC12-20240129,FALSE,18,Vincent,NA,0.7833333333333333,1.6,0.2118609389936342,0.29333333333333333,23.500000000000004,0,0.5
SC12,SC12_20240129143001.JPG,5,4,2024-01-29T14:30:01Z,SC12-20240129,FALSE,20,Vincent,NA,0.5266666666666666,1.6,0.25988503205274727,0.31,15.799999999999997,0,0.8
SC12,SC12_20240129150001.JPG,4,4,2024-01-29T15:00:01Z,SC12-20240129,FALSE,21,Vincent,NA,0.21666666666666662,1.6,0.3206494845684659,0.18,6.499999999999999,0,1
SC12,SC12_20240129153001.JPG,15,0,2024-01-29T15:30:01Z,SC12-20240129,FALSE,18,Vincent,NA,0.5233333333333333,1.2,0.26350859873862825,0.22,15.699999999999998,0,0
SC12,SC12_20240129160001.JPG,33,10,2024-01-29T16:00:01Z,SC12-20240129,FALSE,18,Vincent,NA,0.6566666666666666,1.3,0.17356968854500257,0.24333333333333335,19.7,0,0.30303030303030304
SC12,SC12_20240129163001.JPG,16,2,2024-01-29T16:30:01Z,SC12-20240129,FALSE,16,Vincent,NA,0.2033333333333333,0.9,0.2311639712610843,0.18,6.1,0,0.125
SC12,SC12_20240129170001.JPG,159,24,2024-01-29T17:00:01Z,SC12-20240129,FALSE,16,Vincent,NA,0.4,0.9,0.20341905108624314,0.14666666666666664,12,0,0.1509433962264151
SC12,SC12_20240129173001.JPG,72,3,2024-01-29T17:30:01Z,SC12-20240129,FALSE,15,Vincent,NA,0,0,0,0,0,0,0.041666666666666664
SC12,SC12_20240130070001.JPG,71,0,2024-01-30T07:00:01Z,SC12-20240130,TRUE,8,Vincent,NA,1.4933333333333334,2.4,0.2180372213294268,0.43666666666666676,44.79999999999998,0,0
SC12,SC12_20240130073001.JPG,79,11,2024-01-30T07:30:01Z,SC12-20240130,FALSE,8,Vincent,NA,1.4933333333333334,2.4,0.2180372213294268,0.43666666666666676,44.79999999999998,0,0.13924050632911392
SC12,SC12_20240130080001.JPG,76,23,2024-01-30T08:00:01Z,SC12-20240130,FALSE,9,Vincent,NA,1.1300000000000001,1.8,0.1393333883297477,0.29000000000000004,33.900000000000006,0,0.3026315789473684
SC12,SC12_20240130083002.JPG,139,138,2024-01-30T08:30:02Z,SC12-20240130,FALSE,10,Vincent,NA,1.0466666666666666,1.6,0.068144538746106,0.22999999999999998,31.40000000000001,0,0.9928057553956835
SC12,SC12_20240130090001.JPG,51,49,2024-01-30T09:00:01Z,SC12-20240130,FALSE,12,Vincent,NA,0.9966666666666667,1.3,0.049013251785356114,0.21999999999999995,29.900000000000006,0,0.9607843137254902
SC12,SC12_20240130093001.JPG,133,128,2024-01-30T09:30:01Z,SC12-20240130,FALSE,13,Vincent,NA,1.1033333333333333,1.3,0.06686751354593717,0.17333333333333334,33.10000000000001,0,0.9624060150375939
SC12,SC12_20240130100001.JPG,52,46,2024-01-30T10:00:01Z,SC12-20240130,FALSE,15,Vincent,NA,0.9933333333333334,1.3,0.08683449709106096,0.21999999999999997,29.8,0,0.8846153846153846
SC12,SC12_20240130103001.JPG,143,100,2024-01-30T10:30:01Z,SC12-20240130,FALSE,14,Vincent,NA,0.91,1.3,0.12415229801920011,0.23666666666666664,27.3,0,0.6993006993006993
SC12,SC12_20240130110001.JPG,52,47,2024-01-30T11:00:01Z,SC12-20240130,FALSE,15,Vincent,NA,0.7333333333333334,1.3,0.4474705409940091,0.1833333333333333,21.999999999999996,0,0.9038461538461539
SC12,SC12_20240130113001.JPG,51,18,2024-01-30T11:30:01Z,SC12-20240130,FALSE,17,Vincent,NA,0.7066666666666667,1.3,0.2993479503893402,0.19666666666666666,21.199999999999996,0,0.35294117647058826
SC12,SC12_20240130120001.JPG,42,0,2024-01-30T12:00:01Z,SC12-20240130,FALSE,19,Vincent,NA,0.5166666666666667,1.6,0.4541633712840479,0.18333333333333332,15.5,0,0
SC12,SC12_20240130123001.JPG,38,0,2024-01-30T12:30:01Z,SC12-20240130,FALSE,18,Vincent,NA,0.5766666666666667,1.3,0.35977323637146136,0.19999999999999998,17.3,0,0
SC12,SC12_20240130130001.JPG,25,0,2024-01-30T13:00:01Z,SC12-20240130,FALSE,16,Vincent,NA,0.54,1.2,0.37929153558380024,0.19666666666666663,16.200000000000003,0,0
SC12,SC12_20240130133001.JPG,16,0,2024-01-30T13:30:01Z,SC12-20240130,FALSE,16,Vincent,NA,0.9600000000000001,1.3,0.09321831993987983,0.2666666666666666,28.799999999999994,0,0
SC12,SC12_20240130140001.JPG,19,3,2024-01-30T14:00:01Z,SC12-20240130,FALSE,16,Vincent,NA,0.93,1.3,0.11788363637137231,0.2033333333333333,27.9,0,0.15789473684210525
SC12,SC12_20240130143001.JPG,59,1,2024-01-30T14:30:01Z,SC12-20240130,FALSE,16,Vincent,NA,0.8733333333333334,1.2,0.09444331755018485,0.2666666666666666,26.200000000000003,0,0.01694915254237288
SC12,SC12_20240130150001.JPG,59,1,2024-01-30T15:00:01Z,SC12-20240130,FALSE,13,Vincent,NA,0.7793103448275862,1.3,0.16557111192308965,0.22413793103448273,22.6,0,0.01694915254237288
SC12,SC12_20240130153001.JPG,51,1,2024-01-30T15:30:01Z,SC12-20240130,FALSE,12,Vincent,NA,0.6866666666666666,1.3,0.17167196733251502,0.22333333333333333,20.599999999999994,0,0.0196078431372549
SC12,SC12_20240130160001.JPG,48,1,2024-01-30T16:00:01Z,SC12-20240130,FALSE,12,Vincent,NA,0.31,1.3,0.31985988311694574,0.15666666666666665,9.3,0,0.020833333333333332
